,,,Spring Components,,,Dcover No Jcover fuzz,time(Seconds):,780,Dcover Jcover-fuzz,time(Seconds):,1411,Jcover test verification on,time(Seconds):,725
GROUP,PACKAGE,CLASS,@Service,@Controller,Info,LINE_MISSED,LINE_COVERED,Coverage,LINE_MISSED,LINE_COVERED,Coverage,LINE_MISSED,LINE_COVERED,Coverage
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.expression,RangeIteratorDomain,,,,0,11,1.0,0,11,1.0,4,7,0.6363636363636364
jDMN: Core,com.gs.dmn.transformation.basic,RelationToJavaTransformer,,,,28,6,0.17647058823529413,28,6,0.17647058823529413,34,0,0.0
jDMN: Core,com.gs.dmn.transformation.basic,QualifiedName,,,,10,17,0.6296296296296297,9,18,0.6666666666666666,5,22,0.8148148148148148
jDMN: Core,com.gs.dmn.transformation.basic,BasicDMN2JavaTransformer,,,,555,377,0.40450643776824036,545,387,0.41523605150214593,932,0,0.0
jDMN: Core,com.gs.dmn.transformation.basic,LiteralExpressionToJavaTransformer,,,,7,5,0.4166666666666667,7,5,0.4166666666666667,12,0,0.0
jDMN: Core,com.gs.dmn.transformation.basic,FunctionDefinitionToJavaTransformer,,,,15,5,0.25,15,5,0.25,20,0,0.0
jDMN: Core,com.gs.dmn.transformation.basic,InvocationToJavaTransformer,,,,30,4,0.11764705882352941,30,4,0.11764705882352941,34,0,0.0
jDMN: Core,com.gs.dmn.transformation.basic,DecisionTableToJavaTransformer,,,,162,39,0.19402985074626866,162,39,0.19402985074626866,201,0,0.0
jDMN: Core,com.gs.dmn.transformation.basic,ContextToJavaTransformer,,,,60,4,0.0625,60,4,0.0625,64,0,0.0
jDMN: Core,com.gs.dmn.runtime.interpreter.environment,Environment,,,,5,15,0.75,5,15,0.75,15,5,0.25
jDMN: Core,com.gs.dmn.runtime.interpreter.environment,RuntimeEnvironment,,,,0,2,1.0,0,2,1.0,0,2,1.0
jDMN: Core,com.gs.dmn.runtime.interpreter.environment,RuntimeEnvironmentFactory,,,,3,6,0.6666666666666666,3,6,0.6666666666666666,4,5,0.5555555555555556
jDMN: Core,com.gs.dmn.transformation.lazy,LazyEvaluationOptimisation,,,,4,4,0.5,4,4,0.5,0,8,1.0
jDMN: Core,com.gs.dmn.transformation.lazy,NopLazyEvaluationDetector,,,,0,2,1.0,0,2,1.0,0,2,1.0
jDMN: Core,com.gs.dmn.transformation.lazy,SimpleLazyEvaluationDetector,,,,0,7,1.0,0,7,1.0,0,7,1.0
jDMN: Core,com.gs.dmn.transformation.lazy,CompositeLazyEvaluationDetector,,,,11,0,0.0,11,0,0.0,11,0,0.0
jDMN: Core,com.gs.dmn.transformation.lazy,SparseDecisionDetector,,,,24,13,0.35135135135135137,24,13,0.35135135135135137,19,18,0.4864864864864865
jDMN: Core,com.gs.dmn.feel.analysis.semantics.type,Type,,,,3,3,0.5,3,3,0.5,5,1,0.16666666666666666
jDMN: Core,com.gs.dmn.feel.analysis.semantics.type,DateType,,,,0,12,1.0,0,12,1.0,0,12,1.0
jDMN: Core,com.gs.dmn.feel.analysis.semantics.type,FEELTypes,,,,1,39,0.975,1,39,0.975,1,39,0.975
jDMN: Core,com.gs.dmn.feel.analysis.semantics.type,ListType,,,,4,27,0.8709677419354839,4,27,0.8709677419354839,17,14,0.45161290322580644
jDMN: Core,com.gs.dmn.feel.analysis.semantics.type,DurationType,,,,2,21,0.9130434782608695,2,21,0.9130434782608695,2,21,0.9130434782608695
jDMN: Core,com.gs.dmn.feel.analysis.semantics.type,ContextType,,,,48,26,0.35135135135135137,48,26,0.35135135135135137,64,10,0.13513513513513514
jDMN: Core,com.gs.dmn.feel.analysis.semantics.type,RangeType,,,,4,21,0.84,4,21,0.84,25,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.semantics.type,NullType,,,,0,5,1.0,0,5,1.0,0,5,1.0
jDMN: Core,com.gs.dmn.feel.analysis.semantics.type,BuiltinFunctionType,,,,51,24,0.32,51,24,0.32,67,8,0.10666666666666667
jDMN: Core,com.gs.dmn.feel.analysis.semantics.type,AnyType,,,,0,5,1.0,0,5,1.0,0,5,1.0
jDMN: Core,com.gs.dmn.feel.analysis.semantics.type,BooleanType,,,,0,4,1.0,0,4,1.0,0,4,1.0
jDMN: Core,com.gs.dmn.feel.analysis.semantics.type,TimeType,,,,0,12,1.0,0,12,1.0,0,12,1.0
jDMN: Core,com.gs.dmn.feel.analysis.semantics.type,DataType,,,,0,5,1.0,0,5,1.0,1,4,0.8
jDMN: Core,com.gs.dmn.feel.analysis.semantics.type,DateTimeType,,,,0,18,1.0,0,18,1.0,0,18,1.0
jDMN: Core,com.gs.dmn.feel.analysis.semantics.type,NamedType,,,,0,6,1.0,0,6,1.0,1,5,0.8333333333333334
jDMN: Core,com.gs.dmn.feel.analysis.semantics.type,NumberType,,,,0,4,1.0,0,4,1.0,0,4,1.0
jDMN: Core,com.gs.dmn.feel.analysis.semantics.type,ItemDefinitionType,,,,48,36,0.42857142857142855,48,36,0.42857142857142855,58,26,0.30952380952380953
jDMN: Core,com.gs.dmn.feel.analysis.semantics.type,TupleType,,,,15,18,0.5454545454545454,15,18,0.5454545454545454,33,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.semantics.type,TypeDeserializer,,,,66,22,0.25,66,22,0.25,77,11,0.125
jDMN: Core,com.gs.dmn.feel.analysis.semantics.type,DMNFunctionType,,,,15,11,0.4230769230769231,15,11,0.4230769230769231,26,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.semantics.type,EnumerationType,,,,0,4,1.0,0,4,1.0,0,4,1.0
jDMN: Core,com.gs.dmn.feel.analysis.semantics.type,FunctionType,,,,7,11,0.6111111111111112,7,11,0.6111111111111112,10,8,0.4444444444444444
jDMN: Core,com.gs.dmn.feel.analysis.semantics.type,StringType,,,,0,4,1.0,0,4,1.0,0,4,1.0
jDMN: Core,com.gs.dmn.feel.analysis.semantics.type,FEELFunctionType,,,,15,17,0.53125,15,17,0.53125,32,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.test,SimplePositiveUnaryTest,,,,0,1,1.0,0,1,1.0,0,1,1.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.test,ExpressionTest,,,,1,9,0.9,1,9,0.9,6,4,0.4
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.test,PositiveUnaryTest,,,,0,1,1.0,0,1,1.0,0,1,1.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.test,UnaryTests,,,,0,1,1.0,0,1,1.0,0,1,1.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.test,PositiveUnaryTests,,,,0,12,1.0,0,12,1.0,6,6,0.5
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.test,Any,,,,0,5,1.0,0,5,1.0,4,1,0.2
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.test,NullTest,,,,0,5,1.0,0,5,1.0,4,1,0.2
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.test,SimplePositiveUnaryTests,,,,0,12,1.0,0,12,1.0,6,6,0.5
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.test,OperatorTest,,,,12,8,0.4,12,8,0.4,16,4,0.2
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.test,NegatedSimplePositiveUnaryTests,,,,4,10,0.7142857142857143,4,10,0.7142857142857143,11,3,0.21428571428571427
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.test,RangeTest,,,,2,15,0.8823529411764706,2,15,0.8823529411764706,7,10,0.5882352941176471
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.test,NegatedPositiveUnaryTests,,,,4,10,0.7142857142857143,4,10,0.7142857142857143,11,3,0.21428571428571427
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.test,ListTest,,,,7,10,0.5882352941176471,7,10,0.5882352941176471,13,4,0.23529411764705882
jDMN: Core,com.gs.dmn.feel.analysis.syntax.ast.test,SimpleUnaryTests,,,,0,1,1.0,0,1,1.0,0,1,1.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.AdditionContext,n/a,n/a,Could not find file,0,9,1.0,0,9,1.0,9,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.SimpleExpressionsRootContext,n/a,n/a,Could not find file,0,5,1.0,0,5,1.0,5,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.FunctionDefinitionContext,n/a,n/a,Could not find file,0,12,1.0,0,12,1.0,12,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.IdentifierContext,n/a,n/a,Could not find file,0,7,1.0,0,7,1.0,7,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.BooleanLiteralContext,n/a,n/a,Could not find file,0,5,1.0,0,5,1.0,5,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.NumericLiteralContext,n/a,n/a,Could not find file,0,4,1.0,0,4,1.0,4,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.PositionalParametersContext,n/a,n/a,Could not find file,0,7,1.0,0,7,1.0,7,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.QuantifiedExpressionContext,n/a,n/a,Could not find file,0,12,1.0,0,12,1.0,12,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.SimpleUnaryTestsContext,n/a,n/a,Could not find file,0,8,1.0,0,8,1.0,8,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.ForExpressionContext,n/a,n/a,Could not find file,0,14,1.0,0,14,1.0,14,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.ExponentiationContext,n/a,n/a,Could not find file,0,7,1.0,0,7,1.0,7,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.ParameterNameContext,n/a,n/a,Could not find file,0,4,1.0,0,4,1.0,4,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.UnaryTestsRootContext,n/a,n/a,Could not find file,0,5,1.0,0,5,1.0,5,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.TextualExpressionsContext,n/a,n/a,Could not find file,0,7,1.0,0,7,1.0,7,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.IntervalStartParContext,n/a,n/a,Could not find file,0,6,1.0,0,6,1.0,6,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.ContextContext,n/a,n/a,Could not find file,0,9,1.0,0,9,1.0,9,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.StringLiteralContext,n/a,n/a,Could not find file,0,4,1.0,0,4,1.0,4,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.TextualExpressionsRootContext,n/a,n/a,Could not find file,0,5,1.0,0,5,1.0,5,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.PositiveUnaryTestsContext,n/a,n/a,Could not find file,0,7,1.0,0,7,1.0,7,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.SimpleLiteralContext,n/a,n/a,Could not find file,0,7,1.0,0,7,1.0,7,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.ExpressionRootContext,n/a,n/a,Could not find file,0,5,1.0,0,5,1.0,5,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.SimplePositiveUnaryTestContext,n/a,n/a,Could not find file,0,9,1.0,0,9,1.0,9,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.KeyContext,n/a,n/a,Could not find file,0,5,1.0,0,5,1.0,5,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.ContextEntryContext,n/a,n/a,Could not find file,0,6,1.0,0,6,1.0,6,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.IfExpressionContext,n/a,n/a,Could not find file,0,8,1.0,0,8,1.0,8,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser,n/a,n/a,Could not find file,1166,393,0.2520846696600385,1166,393,0.2520846696600385,1559,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.SimpleExpressionContext,n/a,n/a,Could not find file,0,5,1.0,0,5,1.0,5,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.IntervalContext,n/a,n/a,Could not find file,0,8,1.0,0,8,1.0,8,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.BoxedExpressionContext,n/a,n/a,Could not find file,0,6,1.0,0,6,1.0,6,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.UnaryTestsContext,n/a,n/a,Could not find file,0,8,1.0,0,8,1.0,8,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.ListContext,n/a,n/a,Could not find file,0,9,1.0,0,9,1.0,9,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.PrimaryExpressionContext,n/a,n/a,Could not find file,0,10,1.0,0,10,1.0,10,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.NamedParametersContext,n/a,n/a,Could not find file,0,11,1.0,0,11,1.0,11,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.IntervalEndParContext,n/a,n/a,Could not find file,0,6,1.0,0,6,1.0,6,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.ParametersContext,n/a,n/a,Could not find file,0,7,1.0,0,7,1.0,7,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.PositiveUnaryTestContext,n/a,n/a,Could not find file,0,4,1.0,0,4,1.0,4,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.FormalParameterContext,n/a,n/a,Could not find file,0,6,1.0,0,6,1.0,6,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.MultiplicationContext,n/a,n/a,Could not find file,0,9,1.0,0,9,1.0,9,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.BoxedExpressionRootContext,n/a,n/a,Could not find file,0,5,1.0,0,5,1.0,5,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.SimpleUnaryTestsRootContext,n/a,n/a,Could not find file,0,5,1.0,0,5,1.0,5,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.InstanceOfContext,n/a,n/a,Could not find file,0,6,1.0,0,6,1.0,6,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.TextualExpressionContext,n/a,n/a,Could not find file,0,7,1.0,0,7,1.0,7,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.DisjunctionContext,n/a,n/a,Could not find file,0,7,1.0,0,7,1.0,7,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.ConjunctionContext,n/a,n/a,Could not find file,0,7,1.0,0,7,1.0,7,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.TypeContext,n/a,n/a,Could not find file,0,15,1.0,0,15,1.0,15,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELLexer,n/a,n/a,Could not find file,8,27,0.7714285714285715,8,27,0.7714285714285715,35,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.DateTimeLiteralContext,n/a,n/a,Could not find file,0,7,1.0,0,7,1.0,7,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.SimpleExpressionsContext,n/a,n/a,Could not find file,0,7,1.0,0,7,1.0,7,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.EndpointContext,n/a,n/a,Could not find file,0,5,1.0,0,5,1.0,5,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.ArithmeticExpressionContext,n/a,n/a,Could not find file,0,4,1.0,0,4,1.0,4,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.ComparisonContext,n/a,n/a,Could not find file,0,20,1.0,0,20,1.0,20,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.SimpleValueContext,n/a,n/a,Could not find file,0,5,1.0,0,5,1.0,5,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.ExpressionContext,n/a,n/a,Could not find file,0,4,1.0,0,4,1.0,4,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.LiteralContext,n/a,n/a,Could not find file,0,5,1.0,0,5,1.0,5,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.ArithmeticNegationContext,n/a,n/a,Could not find file,0,8,1.0,0,8,1.0,8,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.QualifiedNameContext,n/a,n/a,Could not find file,0,7,1.0,0,7,1.0,7,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.PostfixExpressionContext,n/a,n/a,Could not find file,0,16,1.0,0,16,1.0,16,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.SimplePositiveUnaryTestsContext,n/a,n/a,Could not find file,0,7,1.0,0,7,1.0,7,0,0.0
jDMN: Core,com.gs.dmn.feel.analysis.syntax.antlrv4,FEELParser.IterationDomainContext,n/a,n/a,Could not find file,0,6,1.0,0,6,1.0,6,0,0.0
jDMN: Core,com.gs.dmn.runtime.interpreter,PositionalArguments,,,,2,9,0.8181818181818182,2,9,0.8181818181818182,0,11,1.0
jDMN: Core,com.gs.dmn.runtime.interpreter,StandardDMNInterpreter,,,,507,43,0.07818181818181819,507,43,0.07818181818181819,550,0,0.0
jDMN: Core,com.gs.dmn.runtime.interpreter,Arguments,,,,0,1,1.0,0,1,1.0,0,1,1.0
jDMN: Core,com.gs.dmn.runtime.interpreter,InterpretedRuleOutput,,,,32,10,0.23809523809523808,32,10,0.23809523809523808,31,11,0.2619047619047619
jDMN: Core,com.gs.dmn.runtime.interpreter,Result,,,,0,8,1.0,0,8,1.0,0,8,1.0
jDMN: Core,com.gs.dmn.runtime.interpreter,NamedArguments,,,,17,8,0.32,17,8,0.32,6,19,0.76
jDMN: Core,com.gs.dmn.runtime.interpreter,InputClausePair,,,,0,6,1.0,0,6,1.0,0,6,1.0
jDMN: Core,com.gs.dmn.runtime.interpreter,ImportPath,,,,0,17,1.0,0,17,1.0,7,10,0.5882352941176471
jDMN: Core,com.gs.dmn.feel.synthesis.type,DoubleMixedJavaTimeFEELTypeTranslator,,,,0,26,1.0,0,26,1.0,0,26,1.0
jDMN: Core,com.gs.dmn.feel.synthesis.type,UniformJavaTimeFEELTypeTranslator,,,,0,26,1.0,0,26,1.0,0,26,1.0
jDMN: Core,com.gs.dmn.feel.synthesis.type,StandardFEELTypeTranslator,,,,0,26,1.0,0,26,1.0,0,26,1.0
jDMN: Core,com.gs.dmn.feel.synthesis.type,PureJavaTimeFEELTypeTranslator,,,,0,26,1.0,0,26,1.0,0,26,1.0
jDMN: Core,com.gs.dmn.feel.synthesis.type,MixedJavaTimeFEELTypeTranslator,,,,0,26,1.0,0,26,1.0,0,26,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TInformationRequirement,n/a,n/a,Could not find file,7,0,0.0,7,0,0.0,0,7,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TDRGElement,n/a,n/a,Could not find file,0,1,1.0,0,1,1.0,0,1,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TContextEntry,n/a,n/a,Could not find file,4,3,0.42857142857142855,4,3,0.42857142857142855,0,7,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TInvocation,n/a,n/a,Could not find file,7,0,0.0,7,0,0.0,0,7,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TDecisionService,n/a,n/a,Could not find file,3,10,0.7692307692307693,3,10,0.7692307692307693,0,13,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TUnaryTests,n/a,n/a,Could not find file,7,0,0.0,7,0,0.0,0,7,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,KnownColor,n/a,n/a,Could not find file,26,0,0.0,26,0,0.0,4,22,0.8461538461538461
jDMN: Core,org.omg.spec.dmn._20180521.model,Style,n/a,n/a,Could not find file,9,0,0.0,9,0,0.0,4,5,0.5555555555555556
jDMN: Core,org.omg.spec.dmn._20180521.model,TAssociation,n/a,n/a,Could not find file,12,0,0.0,12,0,0.0,1,11,0.9166666666666666
jDMN: Core,org.omg.spec.dmn._20180521.model,TPerformanceIndicator,n/a,n/a,Could not find file,4,0,0.0,4,0,0.0,0,4,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TKnowledgeRequirement,n/a,n/a,Could not find file,4,0,0.0,4,0,0.0,0,4,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,Diagram,n/a,n/a,Could not find file,10,0,0.0,10,0,0.0,6,4,0.4
jDMN: Core,org.omg.spec.dmn._20180521.model,TRelation,n/a,n/a,Could not find file,6,1,0.14285714285714285,6,1,0.14285714285714285,0,7,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TInformationItem,n/a,n/a,Could not find file,2,2,0.5,2,2,0.5,0,4,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TArtifact,n/a,n/a,Could not find file,1,0,0.0,1,0,0.0,0,1,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,THitPolicy,n/a,n/a,Could not find file,2,14,0.875,2,14,0.875,0,16,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TDecisionTable,n/a,n/a,Could not find file,15,11,0.4230769230769231,15,11,0.4230769230769231,2,24,0.9230769230769231
jDMN: Core,org.omg.spec.dmn._20180521.model,TDecisionRule.AnnotationEntry,n/a,n/a,Could not find file,4,0,0.0,4,0,0.0,2,2,0.5
jDMN: Core,org.omg.spec.dmn._20180521.model,Style.Extension,n/a,n/a,Could not find file,4,0,0.0,4,0,0.0,0,4,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TBuiltinAggregator,n/a,n/a,Could not find file,7,0,0.0,7,0,0.0,1,6,0.8571428571428571
jDMN: Core,org.omg.spec.dmn._20180521.model,TDecisionTableOrientation,n/a,n/a,Could not find file,12,0,0.0,12,0,0.0,4,8,0.6666666666666666
jDMN: Core,org.omg.spec.dmn._20180521.model,TLiteralExpression,n/a,n/a,Could not find file,8,2,0.2,8,2,0.2,0,10,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TExpression,n/a,n/a,Could not find file,2,2,0.5,2,2,0.5,0,4,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,AlignmentKind,n/a,n/a,Could not find file,12,0,0.0,12,0,0.0,4,8,0.6666666666666666
jDMN: Core,org.omg.spec.dmn._20180521.model,TAuthorityRequirement,n/a,n/a,Could not find file,10,0,0.0,10,0,0.0,0,10,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TImport,n/a,n/a,Could not find file,10,0,0.0,10,0,0.0,0,10,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TDMNElementReference,n/a,n/a,Could not find file,4,0,0.0,4,0,0.0,0,4,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TFunctionKind,n/a,n/a,Could not find file,5,7,0.5833333333333334,5,7,0.5833333333333334,4,8,0.6666666666666666
jDMN: Core,org.omg.spec.dmn._20180521.model,TElementCollection,n/a,n/a,Could not find file,4,0,0.0,4,0,0.0,0,4,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,DMNShape,n/a,n/a,Could not find file,18,0,0.0,18,0,0.0,1,17,0.9444444444444444
jDMN: Core,org.omg.spec.dmn._20180521.model,TContext,n/a,n/a,Could not find file,4,0,0.0,4,0,0.0,0,4,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,Point,n/a,n/a,Could not find file,7,0,0.0,7,0,0.0,0,7,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TTextAnnotation,n/a,n/a,Could not find file,9,0,0.0,9,0,0.0,0,9,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,Edge,n/a,n/a,Could not find file,4,0,0.0,4,0,0.0,0,4,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TFunctionDefinition,n/a,n/a,Could not find file,12,0,0.0,12,0,0.0,1,11,0.9166666666666666
jDMN: Core,org.omg.spec.dmn._20180521.model,TBusinessContextElement,n/a,n/a,Could not find file,4,0,0.0,4,0,0.0,0,4,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TDecision,n/a,n/a,Could not find file,36,4,0.1,36,4,0.1,0,40,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TDefinitions,n/a,n/a,Could not find file,5,36,0.8780487804878049,5,36,0.8780487804878049,0,41,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,Shape,n/a,n/a,Could not find file,4,0,0.0,4,0,0.0,2,2,0.5
jDMN: Core,org.omg.spec.dmn._20180521.model,Dimension,n/a,n/a,Could not find file,7,0,0.0,7,0,0.0,0,7,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,DMNLabel,n/a,n/a,Could not find file,4,0,0.0,4,0,0.0,0,4,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TOutputClause,n/a,n/a,Could not find file,9,4,0.3076923076923077,9,4,0.3076923076923077,0,13,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,Bounds,n/a,n/a,Could not find file,13,0,0.0,13,0,0.0,0,13,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,DMNDiagram,n/a,n/a,Could not find file,7,0,0.0,7,0,0.0,0,7,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,Color,n/a,n/a,Could not find file,10,0,0.0,10,0,0.0,0,10,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,ObjectFactory,n/a,n/a,Could not find file,98,48,0.3287671232876712,98,48,0.3287671232876712,0,146,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TInputClause,n/a,n/a,Could not find file,7,0,0.0,7,0,0.0,0,7,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TItemDefinition,n/a,n/a,Could not find file,11,7,0.3888888888888889,11,7,0.3888888888888889,1,17,0.9444444444444444
jDMN: Core,org.omg.spec.dmn._20180521.model,TBinding,n/a,n/a,Could not find file,7,0,0.0,7,0,0.0,0,7,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,DMNStyle,n/a,n/a,Could not find file,34,0,0.0,34,0,0.0,0,34,1.0
jDMN: Core,org.omg.spec.dmn._20180521.model,TImportedValues,n/a,n/a,Could not find file,7,0,0.0,7,0,0.0,0,7,1.0
